unit_mastr_id,plant_name,wind_park_name,operator_mastr_id,operator_name,gross_capacity_kw,net_capacity_kw,operating_status,commissioning_date,state,district,municipality,postal_code,city,lat,lon
SEE922653251328,18110 SP Lauchhammer West 2018-AT2,,ABR955733436261,EnValue Solarpark 17 GmbH ＆ Co. KG,8036.89,7452.000,35,2018-02-26,1400,Oberspreewald-Lausitz,Frauendorf,01979,Lauchhammer,51.491057,13.738832
SEE996539972591,Hillersleben 2.2.A,,ABR933000384699,ENERPARC Beteiligungs GmbH,7919.13,7590.000,35,2019-02-13,1414,Börde,Westheide,39343,Hillersleben,52.279542,11.481993
SEE962764547231,PVA Kammin,,ABR997315714596,SPP 1 Solar Invest 2 GmbH ＆ Co. KG,7506.625,6331.500,35,2018-08-27,1407,Vorpommern-Greifswald,Behrenhoff,17498,Behrenhoff,53.968206,13.404406
SEE926649511946,PVA Ermlitz Ost,,ABR970009943502,SPP 1 Solar Invest 1 GmbH ＆ Co. KG,2191.86,1920.000,35,2018-06-07,1414,Saalekreis,Leuna,06258,Schkopau,51.399956,12.173625
SEE925249521645,PVA Alt Daber 1 Bauliche Anlage,,ABR962164769844,ENERPARC Solar Invest 110 GmbH,3695.0,3195.900,35,2018-08-21,1400,Ostprignitz-Ruppin,Heiligengrabe,16909,Wittstock,53.204629,12.536670
SEE962379375656,PVA Ellerdorf ESI 110,,ABR962164769844,ENERPARC Solar Invest 110 GmbH,9274.65,7740.000,35,2018-08-07,1411,Rendsburg-Eckernförde,Ellerdorf,24589,Ellerdorf,54.190703,9.831509
SEE930588560682,PVA Salzwedel 2,,ABR910649192816,ENERPARC Solar Invest 111 GmbH,6159.0,5340.000,35,2018-06-01,1414,Altmarkkreis Salzwedel,Salzwedel,29410,Salzwedel,52.834443,11.206917
SEE948878967479,Solarpark Hohenfels2,,ABR940732284227,Hieronimi regenerative Energien GmbH ＆ Co. KG,1881.0,1710.000,35,2015-01-28,1403,Neumarkt i.d. OPf.,Hohenfels,92366,Hohenfels,49.163886,11.837738
SEE976991687646,PVA Werneuchen Deponie,,ABR916832328482,pvwerk Solar Invest 4 GmbH,3214.64,2820.000,35,2016-11-22,1400,Barnim,Werneuchen,16356,Werneuchen,52.643887,13.755480
SEE941474790847,PVA Schwabstadl 3,,ABR972753631742,MKM Solar Invest 18 GmbH ＆ Co. KG,3357.64,3357.640,35,2017-02-21,1403,Landsberg am Lech,Hurlach,86836,Obermeitingen,48.150706,10.238925
SEE998465457463,Solarpark Neuburg-Steinhausen Ib,,ABR984448430448,Sonnenenergie Osterhof 15 GmbH ＆ Co. KG,7870.28,7043.800,35,2019-06-18,1407,Nordwestmecklenburg,Neuburg,23974,Neuburg,53.950000,11.607700
SEE921296558092,PV Neukalen,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,1020.8,986.000,35,2011-05-16,1407,Mecklenburgische Seenplatte,Neukalen,17154,Neukalen,53.831038,12.792941
SEE916071351760,Laudenbach,,ABR900258528502,SKKN Photovoltaik Laudenbach GmbH ＆ Co. KG,1061.76,999.000,35,2012-06-13,1402,Main-Tauber-Kreis,Bad Mergentheim,97990,Weikersheim,49.447358,9.947033
SEE948272836036,PVA Alsleben 1.BA,,ABR942361561540,SKW 21 BG GmbH ＆ Co. KG,3206.765,2580.000,35,2017-05-02,1414,Salzlandkreis,Alsleben (Saale),06425,Alsleben,51.692776,11.686432
SEE994705466943,Solarpark Aidenbach,,ABR962416989150,KSS Betreiber GmbH ＆ Co. KG,1762.43,1500.000,35,2005-09-22,1403,Passau,Aidenbach,94501,Aidenbach,48.550566,13.021792
SEE977590806193,Alkersleben,,ABR900258528502,SKKN Photovoltaik Laudenbach GmbH ＆ Co. KG,2233.0,1920.000,35,2013-08-31,1415,Ilm-Kreis,Osthausen-Wülfershausen,99310,Osthausen-Wülfershausen,50.840328,11.068643
SEE996156028640,PV Wachenbrunn,,ABR901632620898,EGIS PV Wachenbrunn GmbH ＆ Co. KG,8739.36,7140.000,35,2015-03-31,1415,Hildburghausen,Themar,98660,Themar,50.492854,10.565983
SEE981557497089,PVA Landsberg BA 2,,ABR966017496673,ENERPARC Solar Invest 17 GmbH,6779.48,5940.000,35,2017-06-29,1414,Saalekreis,Landsberg,06188,Landsberg,51.330601,12.067530
SEE954548040991,PV Hahn BA-I (2) Bärenbach/Lautzenhausen,,ABR955411957286,PV Solar Hahn GmbH ＆ Co. KG,3500.0,3400.000,35,2016-11-29,1410,Rhein-Hunsrück-Kreis,Lautzenhausen,55483,Lautzenhausen,49.948171,7.285792
SEE988247666091,Zerre IV,,ABR920267103705,Solarpark Zerre IV GmbH ＆ Co KG,1009.296,887.500,35,2010-10-21,1400,Spree-Neiße,Neuhausen/Spree,03130,Spremberg,51.537824,14.231900
SEE999752400254,PV Seitendorf,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,1840.0,1600.000,35,2011-08-03,1403,Ansbach,Heilsbronn,91560,Heilsbronn,49.316244,10.850644
SEE942922095811,PV Leipzig DEPV009,,ABR927065730836,PV Leipzig alter Flughafen UG ＆ Co. KG,3608.505,3060.000,35,2016-12-21,1413,Leipzig,Leipzig,04356,Leipzig,51.392000,12.398000
SEE918374336673,Solarpark Edersleben Tongrube,,ABR924210327071,Hron Sonnenstrom GmbH,4049.85,3600.000,35,2012-09-07,1414,Mansfeld-Südharz,Edersleben,06528,Edersleben,51.241701,11.173401
SEE954778286374,Hoyerswerda,,ABR900258528502,SKKN Photovoltaik Laudenbach GmbH ＆ Co. KG,2129.685,1960.000,35,2013-09-30,1413,Bautzen,Hoyerswerda,02977,Hoyerswerda,51.427379,14.287186
SEE904874440262,Zerre VII,,ABR998217822297,Siebente Solarpark Zerre GmbH ＆ Co KG,1517.345,1312.500,35,2010-06-30,1400,Spree-Neiße,Neuhausen/Spree,03130,Spremberg,51.540774,14.231900
SEE997106806554,Solarpark Edersleben,,ABR936529750570,TEAG Solar GmbH,2779.11,2580.000,35,2012-06-28,1414,Mansfeld-Südharz,Edersleben,06528,Edersleben,51.406000,11.276000
SEE914442305107,Roßleben,,ABR903800194545,SKKNW Solarpark Zörbig GmbH ＆ Co. KG,2356.2,2100.000,35,2016-02-22,1415,Kyffhäuserkreis,Roßleben,06571,Roßleben,51.292992,11.450119
SEE998480532039,Zörbig I,,ABR903800194545,SKKNW Solarpark Zörbig GmbH ＆ Co. KG,1485.0,1350.000,35,2015-08-31,1414,Anhalt-Bitterfeld,Zörbig,06780,Zörbig,51.628327,12.108444
SEE962773124324,Zörbig II,,ABR903800194545,SKKNW Solarpark Zörbig GmbH ＆ Co. KG,2090.32,1800.000,35,2016-09-16,1414,Anhalt-Bitterfeld,Zörbig,06780,Zörbig,51.632497,12.085499
SEE973494352736,Delitzsch Dach,,ABR989656080706,SRN Solar GmbH,1175.92,996.620,35,2010-12-31,1413,Nordsachsen,Delitzsch,04509,Delitzsch,51.517000,12.356000
SEE911867029137,Bitterfeld II,,ABR927661328031,Solarpark Bitterfeld II GmbH ＆ Co KG,3861.0,3564.000,35,2018-01-16,1414,Anhalt-Bitterfeld,Bitterfeld-Wolfen,06766,Bitterfeld-Wolfen,51.663000,12.244000
SEE914368084674,12-03 Bürgeranlage Fertig Buchen,,ABR944122405803,Energie + Umwelt eG,1082.395,984.000,35,2012-03-30,1402,Neckar-Odenwald-Kreis,Buchen (Odenwald),74722,Buchen,49.524000,9.333000
SEE942689932725,Tangerhütte I,,ABR921707754730,Solarpark Tangerhütte GmbH ＆ Co KG,5499.8,4032.000,35,2017-03-14,1414,Stendal,Tangerhütte,39517,Tangerhütte,52.426414,11.833853
SEE943951721009,Fahrenholz,,ABR915679515130,7C Solarparken AG,2007.72,1620.000,35,2016-03-30,1408,Heidekreis,Bad Fallingbostel,29683,Oerbke,52.826622,9.691187
SEE947511913101,PVA Bodenheim Unit 1+2,,ABR982163215838,SAM Bodenheim GmbH ＆ Co. KG,1124.24,998.400,35,2012-03-08,1410,Mainz-Bingen,Bodenheim,55294,Bodenheim,49.930383,8.329348
SEE979626515413,CTV_PV10-2_Zangenberg_Kurt_Lange_Strasse_903001R#2,,ABR981690093261,Cleantech Vision PV 10 GmbH ＆ Co KG,2306.0,2306.000,35,2014-01-31,1414,Burgenlandkreis,Zeitz,06711,Zeitz,51.072886,12.148665
SEE909003733949,PV Anlage Deponie Weißer Stein,,ABR978243869404,Abfallwirtschaftsbetrieb Landkreis Esslingen,1505.0,1440.000,35,2012-09-27,1402,Esslingen,Plochingen,73207,Plochingen,48.734864,9.413887
SEE977282899090,Solarpark_Inzigkofen,,ABR937618191786,HaDu Solar GmbH ＆ Co.KG,2139.84,1980.000,35,2010-04-27,1402,Sigmaringen,Inzigkofen,72514,Inzigkofen,48.065819,9.177564
SEE937749705456,Solarpark Wolferstedt - ehemalige Hühnerfarm,,ABR924210327071,Hron Sonnenstrom GmbH,1770.37,1575.000,35,2011-12-16,1414,Mansfeld-Südharz,Allstedt,06542,Allstedt,51.424000,11.430000
SEE958239107376,Solarpark Edersleben An der B86,,ABR931267413961,Photovoltaikkraftwerk Edersleben GmbH ＆ Co.KG,2127.84,1860.000,35,2016-09-08,1414,Mansfeld-Südharz,Edersleben,06528,Edersleben,51.403000,11.285000
SEE985987692908,PVA Schipkau,,ABR905293993933,Wattner SunAsset Solarkraftwerk 067 GmbH ＆ Co. KG,3999.78,3744.000,35,2017-06-30,1400,Oberspreewald-Lausitz,Schipkau,01993,Schipkau,51.510262,13.891041
SEE903659280048,Bischwind AL,,ABR973984864893,,1757.7,1700.000,35,2009-12-10,1403,Coburg,Seßlach,96145,Seßlach,50.164155,10.804544
SEE988936863831,PV Voigtstedt,,ABR954022931739,N-ERGIE Sonne und Wind GmbH & Co. KG Herrn Florian Betzold,1720.95,1600.000,35,2011-08-31,1415,Kyffhäuserkreis,Artern,06556,Artern,51.381163,11.281793
SEE924899346868,"PV-Anlage 2024 2,266 MWp",,ABR987228283173,Georg Utz G.m.b.H.,2265.94,1825.000,35,2024-04-04,1408,Grafschaft Bentheim,Schüttorf,48465,Schüttorf,52.331864,7.247114
SEE935828449611,AWG Solaranlage Deponie OH,,ABR901954133120,AWG Abfallwirtschaft Landkreis Calw,1215.2,1215.200,35,2013-06-30,1402,Calw,Neubulach,75387,Neubulach,48.648266,8.652782
SEE965544186705,Solarpark Haldensleben - Teilanlage 2,,ABR948365336078,LHI GII1 PV Garde Halde 2317 GmbH ＆ Co. KG,1745.15,1560.000,35,2018-08-02,1414,Börde,Haldensleben,39340,Haldensleben,52.271111,11.432222
SEE922538738388,18134 SP Nordhausen B,,ABR916912270892,FL Nordhausen UG (haftungsbeschränkt),1027.71,924.000,35,2019-02-15,1415,Nordhausen,Nordhausen,99734,Nordhausen,51.487288,10.831651
SEE987573840601,56509,,ABR965809005222,S＆S Verwaltungs GmbH ＆ Co KG,1035.225,990.000,35,2010-06-30,1414,Harz,Osterwieck,38835,Zilly,51.937319,10.818219
SEE966716717895,149752,,ABR921231550655,Grethener Qualitätsfleisch GmbH,1002.375,957.000,35,2010-06-30,1413,Leipzig,Parthenstein,04668,Parthenstein,51.213341,12.653796
SEE961750443793,Nörten Hardenberg 2+3,,ABR964216169268,AVU Serviceplus,2188.08,2112.000,35,2012-06-29,1408,Northeim,Nörten-Hardenberg,37176,Nörten-Hardenberg,51.641076,9.942728
SEE940287530398,PVA Großörner,,ABR973666495506,ENERPARC Solar Invest 67 GmbH,5416.84,5016.000,35,2016-11-28,1414,Mansfeld-Südharz,Arnstein,06343,Mansfeld,51.630510,11.493580
SEE948195535757,DE41.002 Solarpark Bliesdorf T1,,ABR907501387435,KIRLON ZWEITE Grundstücksgesellschaft mbH ＆ Co. KG,1799.88,1440.000,35,2017-05-02,1400,Märkisch-Oderland,Bliesdorf,16269,Bliesdorf,52.689120,14.159480
SEE987084474319,PVA Helpt 1,,ABR964885551289,Wattner SunAsset Solarkraftwerk 066 GmbH ＆ Co. KG,9203.04,7582.000,35,2018-06-29,1407,Mecklenburgische Seenplatte,Groß Miltzow,17348,Woldegk,53.512736,13.600518
SEE902739492005,Solarpark Euerwang I,,ABR958923321897,LHI SolarWind PV Euerwang 2290 GmbH ＆ Co. KG,5363.6,4400.000,35,2017-10-18,1403,Roth,Greding,91171,Greding,49.010000,11.316000
SEE947547350796,Kissing,,ABR946043268512,Solarpark green GmbH,2375.625,2200.000,35,2007-07-12,1403,Aichach-Friedberg,Kissing,86438,Kissing,48.320000,10.954000
SEE982601124401,"rhe Altdeponie (1,516 MWp)",,ABR956745036296,Rhein - Hunsrück Entsorgung,1516.56,1364.904,35,2012-09-24,1410,Rhein-Hunsrück-Kreis,Kirchberg (Hunsrück),55481,Kirchberg,49.961000,7.424000
SEE926505463785,CTV_PV13-Auerstedt-Bahnhofstr.129,,ABR943110111191,Cleantech Vision PV 13 GmbH ＆ Co. KG,1021.98,955.000,35,2014-07-31,1415,Weimarer Land,Bad Sulza,99518,Bad Sulza,51.104146,11.592063
SEE990598815264,Solarpark Euerwang II,,ABR958923321897,LHI SolarWind PV Euerwang 2290 GmbH ＆ Co. KG,4632.2,3800.000,35,2017-10-18,1403,Roth,Greding,91171,Greding,49.015000,11.302000
SEE967979139004,Heretsried,,ABR987746324310,Solarpark Heretsried GmbH,1967.0,1967.000,35,2006-12-27,1403,Augsburg,Heretsried,86465,Heretsried,48.457914,10.745034
SEE930577857762,DE41.003 Solarpark Metzdorf II,,ABR907501387435,KIRLON ZWEITE Grundstücksgesellschaft mbH ＆ Co. KG,2448.6,1959.750,35,2017-05-02,1400,Märkisch-Oderland,Bliesdorf,16269,Bliesdorf,52.655380,14.171730
SEE934509518806,"Hassel, BA Ib",,ABR903908494004,LHI GII2 PV Portfolio 0873 GmbH ＆ Co. KG,2846.25,2500.000,35,2017-08-02,1414,Stendal,Hassel,39596,Hassel,52.644000,11.909000
SEE912616449459,PVA Hohenmin,,ABR946484928419,Wattner SunAsset Solarkraftwerk 074 GmbH ＆ Co. KG,5290.92,4302.600,35,2017-06-28,1407,Mecklenburgische Seenplatte,Trollenhagen,17039,Trollenhagen,53.635669,13.292004
SEE990941330581,Solarpark Atting 2018,,ABR970791600720,GSW Energiepark 2017 GmbH ＆ Co. KG,3880.905,3850.000,35,2018-05-09,1403,Straubing-Bogen,Atting,94348,Atting,48.875723,12.504404
SEE966337300056,PVA Zeithain BA1,,ABR922140415905,ENERPARC Solar Invest 255 TU 2 GmbH,9998.56,9636.000,35,2016-12-23,1413,Meißen,Glaubitz,01619,Zeithain,51.357231,13.343450
SEE996342183825,PV Ergolding,,ABR990707600194,Energieversorgung Ergolding-Essenbach GmbH,1315.0,1315.000,35,2011-10-18,1403,Landshut,Landshut,84030,Ergolding,48.579878,12.156135
SEE921956749747,Ramstein,,ABR987746324310,Solarpark Heretsried GmbH,2542.5,2400.000,35,2007-07-07,1410,Kaiserslautern,Ramstein-Miesenbach,66877,Ramstein-Miesenbach,49.433000,7.524000
SEE981618303731,PVA Hettstedt,,ABR947649212596,Enerparc Solar Invest 48 GmbH,2855.6,2400.000,35,2016-12-23,1414,Mansfeld-Südharz,Hettstedt,06333,Hettstedt,51.619475,11.509865
SEE919786089720,Solarpark Wörnitzhofen,,ABR900016797300,Sonnenenergie Osterhof 9 GmbH ＆ Co. KG,8618.4,7200.000,35,2018-05-17,1403,Ansbach,Weiltingen,91744,Weiltingen,49.050000,10.445000
SEE974617299358,PVA Schönbek,,ABR972459648266,ENERPARC Solar Invest 39 GmbH,9202.3,8340.000,35,2017-12-11,1411,Rendsburg-Eckernförde,Schönbek,24582,Schönbek,54.164491,9.961190
SEE915209975151,PVA Groß Roge,,ABR972459648266,ENERPARC Solar Invest 39 GmbH,9163.44,9163.000,35,2016-12-15,1407,Rostock,Groß Roge,17166,Groß Roge,53.795127,12.473541
SEE993684035614,PVA Greußen,,ABR990750528773,SolarWind Projekte GmbH,4705.92,4257.000,35,2011-12-31,1415,Kyffhäuserkreis,Greußen,99718,Greußen,51.216131,10.946500
SEE907190334796,PVF Froschham,,ABR944463173638,CEE PVF Froschham GmbH ＆ Co. KG,4169.453,3915.000,35,2008-09-19,1403,Aichach-Friedberg,Aichach,86551,Aichach,48.476614,11.099632
SEE961173891102,"Solarpark Domsühl II 3919,50 kWp",,ABR913068368244,Solarpark BKW GmbH & Co. KG,3919.5,2880.000,35,2018-08-10,1407,Ludwigslust-Parchim,Domsühl,19374,Domsühl,53.460178,11.798250
SEE904325603079,PVA Wusseken1,,ABR961512969929,ENERPARC Solar Invest 114 GmbH,10000.0,8743.500,35,2018-08-27,1407,Vorpommern-Greifswald,Sarnow,17392,Sarnow,53.763345,13.655213
SEE953571469199,PVA Gattendorf 3.1,,ABR999006962613,SPP 1 Solar Invest 5 GmbH ＆ Co. KG,1451.99,1200.000,35,2018-06-28,1403,Hof,Gattendorf,95185,Gattendorf,50.382633,9.000000
SEE998961392329,PVA Gattendorf 3.2,,ABR932539092051,EP2 Solar Invest 4 GmbH ＆ Co. KG,1519.84,1260.000,35,2018-06-28,1403,Hof,Gattendorf,95185,Gattendorf,50.350151,11.976555
SEE940338551020,PVA Ramelow BA 2,,ABR990182647400,ENERPARC Solar Invest 115 GmbH,5503.09,4944.600,35,2017-11-10,1407,Mecklenburgische Seenplatte,Friedland,17098,Friedland,53.732767,13.505239
SEE946647029045,PVA Gattendorf 3.3,,ABR988466987632,SPP 1 Solar Invest 4 GmbH ＆ Co. KG,1655.54,1380.000,35,2018-06-28,1403,Hof,Gattendorf,95185,Gattendorf,50.348570,11.976658
SEE938997071485,PVA Gattendorf 3.4,,ABR938022568492,ENERPARC Solar Invest 112 GmbH,1390.925,1140.000,35,2018-06-28,1403,Hof,Gattendorf,95185,Gattendorf,50.343652,11.995167
SEE975603772237,PVA Mindorf,,ABR938316161682,ENERPARC Solar Invest 121 GmbH,8337.5,6900.000,35,2018-12-06,1403,Roth,Hilpoltstein,91161,Hilpoltstein,49.117615,10.973493
SEE961571266564,Solarkraftwerk Niersbach,,ABR947015775755,Solarkraftwerk Niersbach GmbH,9985.2,7850.000,35,2016-12-21,1410,Bernkastel-Wittlich,Niersbach,54518,Niersbach,49.940800,6.767300
SEE984226455083,Energiepark Wolpertshausen 1697 kWp FFA,,ABR913068368244,Solarpark BKW GmbH & Co. KG,1696.5,1260.000,35,2018-08-14,1402,Schwäbisch Hall,Ilshofen,74549,Wolpertshausen,49.174218,9.875509
SEE910087931503,PVA Doberlug,,ABR996523411549,GEM Solar I GmbH,1082.88,998.000,35,2011-12-13,1400,Elbe-Elster,Doberlug-Kirchhain,03253,Doberlug-Kirchhain,52.004642,12.307807
SEE940174347337,PVA Bresewitz,,ABR987300718586,ENERPARC Solar Invest 116 GmbH,7453.95,6693.300,35,2017-11-10,1407,Mecklenburgische Seenplatte,Friedland,17098,Friedland,53.692133,13.523869
SEE991684850992,PVA Güstrow 802011201,,ABR998245245839,Lohengrin Solar UG (haftungsbeschränkt),2252.16,2000.000,35,2016-04-30,1407,Rostock,Güstrow,18273,Güstrow,53.797626,12.209169
SEE983637162214,PVA Drechow 1,,ABR930935428818,ENERPARC Solar Invest 255 TU 11 GmbH,7415.2,6633.000,35,2018-08-30,1407,Vorpommern-Rügen,Drechow,18465,Drechow,54.134702,12.805190
SEE998197333363,Felde 1.2,,ABR988466987632,SPP 1 Solar Invest 4 GmbH ＆ Co. KG,5270.32,4740.000,35,2018-12-14,1411,Rendsburg-Eckernförde,Felde,24242,Felde,54.413378,9.941516
SEE993172823846,Solarpark Bärnau,,ABR913298954538,Solarpark Bärnau,1395.0,1250.000,35,2010-05-27,1403,Freising,Fahrenzhausen,85777,Fahrenzhausen,48.359892,11.546870
SEE954415125356,PVA Wittstock 2,,ABR978228916871,Atlantis Solarkraftwerk 028 AG ＆ Co. KG,1848.0,1512.000,35,2018-06-27,1400,Ostprignitz-Ruppin,Heiligengrabe,16909,Wittstock,53.138600,12.488100
SEE940249590484,Hohenkirchen 1.1,,ABR977334029543,Sunnic Lighthouse Solar Invest 4 GmbH,3079.45,2640.000,35,2018-11-28,1415,Gotha,Herrenhof,99887,Hohenkirchen,50.837538,6.449413
SEE974241827538,PVA Völpke 2,,ABR952296799598,Wattner SunAsset Solarkraftwerk 073 GmbH ＆ Co. KG,8057.28,6582.000,35,2018-06-21,1414,Börde,Völpke,39393,Völpke,52.135804,11.084187
SEE994384070295,Energiepark Grünberg,,ABR962246449312,Energiepark Grünberg,2749.6,2400.000,35,2011-04-11,1413,Bautzen,Ottendorf-Okrilla,01458,Ottendorf-Okrilla,51.172822,13.852060
SEE945744099586,"Hassel, BAII",,ABR903908494004,LHI GII2 PV Portfolio 0873 GmbH ＆ Co. KG,2390.85,2150.000,35,2018-04-24,1414,Stendal,Hassel,39596,Hassel,52.643000,11.917000
SEE986446929948,PVA Blankensee 2,,ABR958090928837,Wattner SunAsset Solarkraftwerk 080 GmbH ＆ Co. KG,5331.86,4288.000,35,2018-10-26,1407,Mecklenburgische Seenplatte,Blankensee,17237,Blankensee,53.422672,13.279470
SEE980563107616,PVA Cammin,,ABR991886841026,Wattner SunAsset Solarkraftwerk 069 GmbH ＆ Co. KG,9749.85,8070.000,35,2017-02-17,1407,Mecklenburgische Seenplatte,Burg Stargard,17094,Burg Stargard,53.435479,13.294413
SEE952395577844,Solarpark Kammerberg,,ABR990365649429,Resch Freiflächen PV OHG,1492.92,1386.000,35,2008-12-23,1403,Freising,Fahrenzhausen,85777,Fahrenzhausen,48.373000,11.519000
SEE901239356329,Solarpark Bruhrain Erweiterung 1,,ABR926640555017,Solarpark SW GmbH ＆ Co. KG,2412.0,1900.000,35,2017-10-30,1402,Karlsruhe,Philippsburg,68794,Oberhausen-Rheinhausen,49.262278,8.526718
SEE913870773694,Langenzenn,,ABR956710598705,solarparc Langenzenn,1278.72,1200.000,35,2011-08-26,1403,Fürth,Langenzenn,90579,Langenzenn,49.484000,10.790000
SEE982264114634,Hohenfels Fichten,,ABR998066328629,SPP 1 Solar Invest 11 GmbH ＆ Co. KG,9999.0,9504.000,35,2018-12-18,1403,Neumarkt i.d. OPf.,Hohenfels,92366,Hohenfels,49.201956,11.813043
SEE964610948186,Hohenfels Effenricht,,ABR998066328629,SPP 1 Solar Invest 11 GmbH ＆ Co. KG,9996.375,9174.000,35,2018-12-12,1403,Neumarkt i.d. OPf.,Hohenfels,92366,Hohenfels,49.176118,11.861282
SEE998261976946,Trogen 1.3,,ABR938022568492,ENERPARC Solar Invest 112 GmbH,1482.25,1320.000,35,2018-12-14,1403,Hof,Trogen,95183,Trogen,50.366185,11.975027
SEE950743826699,SP Möhnesee II,,ABR903619292197,Solarpark Möhnesee GmbH ＆ Co. KG,3300.96,3300.960,35,2016-12-29,1409,Soest,Möhnesee,59519,Möhnesee,51.516656,8.118403
SEE963029652530,Lürschau 1.2,,ABR938022568492,ENERPARC Solar Invest 112 GmbH,7996.64,6720.000,35,2018-12-13,1411,Schleswig-Flensburg,Lürschau,24850,Lürschau,54.560912,9.468847
SEE937738634224,Bollingstedt 1.2,,ABR938022568492,ENERPARC Solar Invest 112 GmbH,9075.0,7740.000,35,2018-12-11,1411,Schleswig-Flensburg,Bollingstedt,24855,Bollingstedt,54.583929,9.465101
SEE925050773653,Hohenkirchen 1.3,,ABR931989600083,Enerparc Solar Invest 24 GmbH,1326.6,1080.000,35,2018-11-26,1415,Gotha,Herrenhof,99887,Hohenkirchen,50.985977,10.720822
SEE958653531139,PVA Harbke 1,,ABR918950401993,Wattner SunAsset Solarkraftwerk 022 GmbH ＆ Co. KG,4883.76,4780.000,35,2011-11-21,1414,Börde,Harbke,39365,Harbke,52.202085,11.037693
SEE919109365159,PVA Milkersdorf 2,,ABR985399784215,Wattner SunAsset Solarkraftwerk 076 GmbH ＆ Co. KG,5884.78,4720.000,35,2018-12-17,1400,Spree-Neiße,Kolkwitz,03099,Kolkwitz,51.772900,14.166600
SEE968204884089,PVA Demsin 2,,ABR985762769825,Wattner SunAsset Solarkraftwerk 077 GmbH ＆ Co. KG,1053.36,836.000,35,2018-12-12,1414,Jerichower Land,Jerichow,39307,Demsin,52.464647,12.246730
SEE908520665795,PVA Fahrenzhausen-Viehbach,,ABR983132721633,Südlicht GmbH ＆ Co. KG,1562.4,1470.000,35,2009-12-18,1403,Freising,Fahrenzhausen,85777,Fahrenzhausen,48.353551,11.536566
SEE980589824115,Anlagenteil_1,,ABR970795093849,Algovia PV GmbH ＆ Co. KG,1379.0,1100.800,35,2013-03-31,1403,Oberallgäu,Oy-Mittelberg,87466,Oy-Mittelberg,47.669461,10.411892
SEE909336409344,"Solarpark Lichtenberg 1536,15",,ABR978092338410,Solarpark Lichtenberg GmbH ＆ Co. KG,1536.02,1374.300,35,2012-06-19,1403,Dachau,Altomünster,85250,Altomünster,48.358070,11.185154
SEE924321300673,PVA Bubenreuth BA1,,ABR995830925879,SPP 1 Solar Invest 7 GmbH ＆ Co. KG,5439.0,4500.000,35,2017-10-12,1403,Erlangen-Höchstadt,Bubenreuth,91088,Bubenreuth,49.635977,11.018646
SEE980322791216,Solarpark Haupersweiler 2,,ABR959641087898,WES 1. Projektgesellschaft GmbH ＆ Co. KG,2895.16,2100.000,35,2017-12-17,1412,St. Wendel,Freisen,66629,Freisen,49.506519,7.243636
SEE961162385674,Longuich,,ABR971835471108,Solarpark Longuich GmbH,3162.24,2700.000,35,2007-08-28,1410,Trier-Saarburg,Longuich,54340,Longuich,49.786399,6.735067
SEE940273854590,PVA Ramelow BA 3,,ABR990182647400,ENERPARC Solar Invest 115 GmbH,2134.66,1748.700,35,2018-01-26,1407,Mecklenburgische Seenplatte,Friedland,17098,Friedland,53.732767,13.505239
SEE990347283566,Solarpark Schependorf IIb,,ABR903766330032,Sonnenenergie Osterhof 14 GmbH ＆ Co. KG,3711.84,2960.000,35,2018-06-08,1407,Rostock,Baumgarten,18246,Baumgarten,53.817500,11.845500
SEE904151322243,Zeithain BA4,,ABR901195196069,ENERPARC Solar Invest 255 TU 13 GmbH,8416.98,7854.000,35,2018-05-17,1413,Meißen,Glaubitz,01619,Zeithain,51.362547,13.339079
SEE923059590691,Großenhain I,,ABR944701296662,Solarpark Großenhain GmbH ＆ Co. KG,2291.52,2000.000,35,2012-06-28,1413,Meißen,Großenhain,01558,Großenhain,51.301259,13.538999
SEE907486760377,PVF Rohr Teilanlage 1,,ABR926878491934,CEE PVF Rohr GmbH ＆ Co. KG,3762.0,3762.000,35,2011-12-29,1415,Schmalkalden-Meiningen,Rohr,98530,Rohr,50.571603,10.490278
